instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,_date
16017666,62569,FEDERALBNK26JUNFUT,FEDERALBNK,0.0,2026-06-30,0.0,0.05,2500,FUT,NFO-FUT,NFO,2026-06-03
15658754,61167,FEDERALBNK26JULFUT,FEDERALBNK,0.0,2026-07-28,0.0,0.05,2500,FUT,NFO-FUT,NFO,2026-06-03
14894850,58183,FEDERALBNK26AUGFUT,FEDERALBNK,0.0,2026-08-25,0.0,0.05,2500,FUT,NFO-FUT,NFO,2026-06-03
15955714,62327,FINNIFTY26JUNFUT,FINNIFTY,0.0,2026-06-30,0.0,0.1,60,FUT,NFO-FUT,NFO,2026-06-03
15639298,61091,FINNIFTY26JULFUT,FINNIFTY,0.0,2026-07-28,0.0,0.1,60,FUT,NFO-FUT,NFO,2026-06-03
14865922,58070,FINNIFTY26AUGFUT,FINNIFTY,0.0,2026-08-25,0.0,0.1,60,FUT,NFO-FUT,NFO,2026-06-03
16018434,62572,FORCEMOT26JUNFUT,FORCEMOT,0.0,2026-06-30,0.0,1.0,25,FUT,NFO-FUT,NFO,2026-06-03
15659010,61168,FORCEMOT26JULFUT,FORCEMOT,0.0,2026-07-28,0.0,1.0,25,FUT,NFO-FUT,NFO,2026-06-03
14895106,58184,FORCEMOT26AUGFUT,FORCEMOT,0.0,2026-08-25,0.0,1.0,25,FUT,NFO-FUT,NFO,2026-06-03
16018946,62574,FORTIS26JUNFUT,FORTIS,0.0,2026-06-30,0.0,0.05,775,FUT,NFO-FUT,NFO,2026-06-03
15659266,61169,FORTIS26JULFUT,FORTIS,0.0,2026-07-28,0.0,0.05,775,FUT,NFO-FUT,NFO,2026-06-03
14896130,58188,FORTIS26AUGFUT,FORTIS,0.0,2026-08-25,0.0,0.05,775,FUT,NFO-FUT,NFO,2026-06-03
16019202,62575,GAIL26JUNFUT,GAIL,0.0,2026-06-30,0.0,0.01,3150,FUT,NFO-FUT,NFO,2026-06-03
15659522,61170,GAIL26JULFUT,GAIL,0.0,2026-07-28,0.0,0.01,3550,FUT,NFO-FUT,NFO,2026-06-03
14896386,58189,GAIL26AUGFUT,GAIL,0.0,2026-08-25,0.0,0.01,3550,FUT,NFO-FUT,NFO,2026-06-03
16019714,62577,GLENMARK26JUNFUT,GLENMARK,0.0,2026-06-30,0.0,0.1,375,FUT,NFO-FUT,NFO,2026-06-03
15659778,61171,GLENMARK26JULFUT,GLENMARK,0.0,2026-07-28,0.0,0.1,375,FUT,NFO-FUT,NFO,2026-06-03
14898690,58198,GLENMARK26AUGFUT,GLENMARK,0.0,2026-08-25,0.0,0.1,375,FUT,NFO-FUT,NFO,2026-06-03
16019970,62578,GMRAIRPORT26JUNFUT,GMRAIRPORT,0.0,2026-06-30,0.0,0.01,6975,FUT,NFO-FUT,NFO,2026-06-03
15661570,61178,GMRAIRPORT26JULFUT,GMRAIRPORT,0.0,2026-07-28,0.0,0.01,6975,FUT,NFO-FUT,NFO,2026-06-03
14898946,58199,GMRAIRPORT26AUGFUT,GMRAIRPORT,0.0,2026-08-25,0.0,0.01,6975,FUT,NFO-FUT,NFO,2026-06-03
16020738,62581,GODFRYPHLP26JUNFUT,GODFRYPHLP,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO,2026-06-03
15661826,61179,GODFRYPHLP26JULFUT,GODFRYPHLP,0.0,2026-07-28,0.0,0.1,275,FUT,NFO-FUT,NFO,2026-06-03
14899202,58200,GODFRYPHLP26AUGFUT,GODFRYPHLP,0.0,2026-08-25,0.0,0.1,275,FUT,NFO-FUT,NFO,2026-06-03
16020994,62582,GODREJCP26JUNFUT,GODREJCP,0.0,2026-06-30,0.0,0.1,500,FUT,NFO-FUT,NFO,2026-06-03
15662594,61182,GODREJCP26JULFUT,GODREJCP,0.0,2026-07-28,0.0,0.1,500,FUT,NFO-FUT,NFO,2026-06-03
14899458,58201,GODREJCP26AUGFUT,GODREJCP,0.0,2026-08-25,0.0,0.1,500,FUT,NFO-FUT,NFO,2026-06-03
16022274,62587,GODREJPROP26JUNFUT,GODREJPROP,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO,2026-06-03
15662850,61183,GODREJPROP26JULFUT,GODREJPROP,0.0,2026-07-28,0.0,0.1,325,FUT,NFO-FUT,NFO,2026-06-03
14900994,58207,GODREJPROP26AUGFUT,GODREJPROP,0.0,2026-08-25,0.0,0.1,325,FUT,NFO-FUT,NFO,2026-06-03
16022530,62588,GRASIM26JUNFUT,GRASIM,0.0,2026-06-30,0.0,0.1,250,FUT,NFO-FUT,NFO,2026-06-03
15663106,61184,GRASIM26JULFUT,GRASIM,0.0,2026-07-28,0.0,0.1,250,FUT,NFO-FUT,NFO,2026-06-03
14901250,58208,GRASIM26AUGFUT,GRASIM,0.0,2026-08-25,0.0,0.1,250,FUT,NFO-FUT,NFO,2026-06-03
14901506,58209,GVT&D26JUNFUT,GVT&D,0.0,2026-06-30,0.0,0.5,125,FUT,NFO-FUT,NFO,2026-06-03
14901762,58210,GVT&D26JULFUT,GVT&D,0.0,2026-07-28,0.0,0.5,125,FUT,NFO-FUT,NFO,2026-06-03
14902018,58211,GVT&D26AUGFUT,GVT&D,0.0,2026-08-25,0.0,0.5,125,FUT,NFO-FUT,NFO,2026-06-03
16022786,62589,HAL26JUNFUT,HAL,0.0,2026-06-30,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
15663362,61185,HAL26JULFUT,HAL,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
14902274,58212,HAL26AUGFUT,HAL,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
16023042,62590,HAVELLS26JUNFUT,HAVELLS,0.0,2026-06-30,0.0,0.1,500,FUT,NFO-FUT,NFO,2026-06-03
15663618,61186,HAVELLS26JULFUT,HAVELLS,0.0,2026-07-28,0.0,0.1,500,FUT,NFO-FUT,NFO,2026-06-03
14902530,58213,HAVELLS26AUGFUT,HAVELLS,0.0,2026-08-25,0.0,0.1,500,FUT,NFO-FUT,NFO,2026-06-03
16023298,62591,HCLTECH26JUNFUT,HCLTECH,0.0,2026-06-30,0.0,0.1,350,FUT,NFO-FUT,NFO,2026-06-03
15663874,61187,HCLTECH26JULFUT,HCLTECH,0.0,2026-07-28,0.0,0.1,400,FUT,NFO-FUT,NFO,2026-06-03
14902786,58214,HCLTECH26AUGFUT,HCLTECH,0.0,2026-08-25,0.0,0.1,400,FUT,NFO-FUT,NFO,2026-06-03
16023554,62592,HDFCAMC26JUNFUT,HDFCAMC,0.0,2026-06-30,0.0,0.1,300,FUT,NFO-FUT,NFO,2026-06-03
15664130,61188,HDFCAMC26JULFUT,HDFCAMC,0.0,2026-07-28,0.0,0.1,300,FUT,NFO-FUT,NFO,2026-06-03
14903042,58215,HDFCAMC26AUGFUT,HDFCAMC,0.0,2026-08-25,0.0,0.1,300,FUT,NFO-FUT,NFO,2026-06-03
16023810,62593,HDFCBANK26JUNFUT,HDFCBANK,0.0,2026-06-30,0.0,0.05,550,FUT,NFO-FUT,NFO,2026-06-03
15664386,61189,HDFCBANK26JULFUT,HDFCBANK,0.0,2026-07-28,0.0,0.05,650,FUT,NFO-FUT,NFO,2026-06-03
14903298,58216,HDFCBANK26AUGFUT,HDFCBANK,0.0,2026-08-25,0.0,0.05,650,FUT,NFO-FUT,NFO,2026-06-03
16024066,62594,HDFCLIFE26JUNFUT,HDFCLIFE,0.0,2026-06-30,0.0,0.05,1100,FUT,NFO-FUT,NFO,2026-06-03
15664642,61190,HDFCLIFE26JULFUT,HDFCLIFE,0.0,2026-07-28,0.0,0.05,1100,FUT,NFO-FUT,NFO,2026-06-03
14903554,58217,HDFCLIFE26AUGFUT,HDFCLIFE,0.0,2026-08-25,0.0,0.05,1100,FUT,NFO-FUT,NFO,2026-06-03
16024322,62595,HEROMOTOCO26JUNFUT,HEROMOTOCO,0.0,2026-06-30,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
15664898,61191,HEROMOTOCO26JULFUT,HEROMOTOCO,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
14903810,58218,HEROMOTOCO26AUGFUT,HEROMOTOCO,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
16024578,62596,HINDALCO26JUNFUT,HINDALCO,0.0,2026-06-30,0.0,0.1,700,FUT,NFO-FUT,NFO,2026-06-03
15665154,61192,HINDALCO26JULFUT,HINDALCO,0.0,2026-07-28,0.0,0.1,700,FUT,NFO-FUT,NFO,2026-06-03
14905602,58225,HINDALCO26AUGFUT,HINDALCO,0.0,2026-08-25,0.0,0.1,700,FUT,NFO-FUT,NFO,2026-06-03
16024834,62597,HINDPETRO26JUNFUT,HINDPETRO,0.0,2026-06-30,0.0,0.05,2025,FUT,NFO-FUT,NFO,2026-06-03
15665410,61193,HINDPETRO26JULFUT,HINDPETRO,0.0,2026-07-28,0.0,0.05,2025,FUT,NFO-FUT,NFO,2026-06-03
14905858,58226,HINDPETRO26AUGFUT,HINDPETRO,0.0,2026-08-25,0.0,0.05,2025,FUT,NFO-FUT,NFO,2026-06-03
16025090,62598,HINDUNILVR26JUNFUT,HINDUNILVR,0.0,2026-06-30,0.0,0.1,300,FUT,NFO-FUT,NFO,2026-06-03
15665666,61194,HINDUNILVR26JULFUT,HINDUNILVR,0.0,2026-07-28,0.0,0.1,300,FUT,NFO-FUT,NFO,2026-06-03
14906114,58227,HINDUNILVR26AUGFUT,HINDUNILVR,0.0,2026-08-25,0.0,0.1,300,FUT,NFO-FUT,NFO,2026-06-03
16025346,62599,HINDZINC26JUNFUT,HINDZINC,0.0,2026-06-30,0.0,0.05,1225,FUT,NFO-FUT,NFO,2026-06-03
15665922,61195,HINDZINC26JULFUT,HINDZINC,0.0,2026-07-28,0.0,0.05,1225,FUT,NFO-FUT,NFO,2026-06-03
14906370,58228,HINDZINC26AUGFUT,HINDZINC,0.0,2026-08-25,0.0,0.05,1225,FUT,NFO-FUT,NFO,2026-06-03
16026114,62602,HYUNDAI26JUNFUT,HYUNDAI,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO,2026-06-03
15666178,61196,HYUNDAI26JULFUT,HYUNDAI,0.0,2026-07-28,0.0,0.1,275,FUT,NFO-FUT,NFO,2026-06-03
14906626,58229,HYUNDAI26AUGFUT,HYUNDAI,0.0,2026-08-25,0.0,0.1,275,FUT,NFO-FUT,NFO,2026-06-03
16026626,62604,ICICIBANK26JUNFUT,ICICIBANK,0.0,2026-06-30,0.0,0.1,700,FUT,NFO-FUT,NFO,2026-06-03
15666434,61197,ICICIBANK26JULFUT,ICICIBANK,0.0,2026-07-28,0.0,0.1,700,FUT,NFO-FUT,NFO,2026-06-03
14907394,58232,ICICIBANK26AUGFUT,ICICIBANK,0.0,2026-08-25,0.0,0.1,700,FUT,NFO-FUT,NFO,2026-06-03
16026882,62605,ICICIGI26JUNFUT,ICICIGI,0.0,2026-06-30,0.0,0.1,325,FUT,NFO-FUT,NFO,2026-06-03
15666690,61198,ICICIGI26JULFUT,ICICIGI,0.0,2026-07-28,0.0,0.1,325,FUT,NFO-FUT,NFO,2026-06-03
14907650,58233,ICICIGI26AUGFUT,ICICIGI,0.0,2026-08-25,0.0,0.1,325,FUT,NFO-FUT,NFO,2026-06-03
16027138,62606,ICICIPRULI26JUNFUT,ICICIPRULI,0.0,2026-06-30,0.0,0.05,925,FUT,NFO-FUT,NFO,2026-06-03
15666946,61199,ICICIPRULI26JULFUT,ICICIPRULI,0.0,2026-07-28,0.0,0.05,925,FUT,NFO-FUT,NFO,2026-06-03
14907906,58234,ICICIPRULI26AUGFUT,ICICIPRULI,0.0,2026-08-25,0.0,0.05,925,FUT,NFO-FUT,NFO,2026-06-03
16027394,62607,IDEA26JUNFUT,IDEA,0.0,2026-06-30,0.0,0.01,71475,FUT,NFO-FUT,NFO,2026-06-03
15667202,61200,IDEA26JULFUT,IDEA,0.0,2026-07-28,0.0,0.01,71475,FUT,NFO-FUT,NFO,2026-06-03
14908162,58235,IDEA26AUGFUT,IDEA,0.0,2026-08-25,0.0,0.01,71475,FUT,NFO-FUT,NFO,2026-06-03
16027650,62608,IDFCFIRSTB26JUNFUT,IDFCFIRSTB,0.0,2026-06-30,0.0,0.01,9275,FUT,NFO-FUT,NFO,2026-06-03
15667458,61201,IDFCFIRSTB26JULFUT,IDFCFIRSTB,0.0,2026-07-28,0.0,0.01,9275,FUT,NFO-FUT,NFO,2026-06-03
14908418,58236,IDFCFIRSTB26AUGFUT,IDFCFIRSTB,0.0,2026-08-25,0.0,0.01,9275,FUT,NFO-FUT,NFO,2026-06-03
16027906,62609,IEX26JUNFUT,IEX,0.0,2026-06-30,0.0,0.01,3750,FUT,NFO-FUT,NFO,2026-06-03
15667714,61202,IEX26JULFUT,IEX,0.0,2026-07-28,0.0,0.01,4350,FUT,NFO-FUT,NFO,2026-06-03
14908674,58237,IEX26AUGFUT,IEX,0.0,2026-08-25,0.0,0.01,4350,FUT,NFO-FUT,NFO,2026-06-03
16029442,62615,INDHOTEL26JUNFUT,INDHOTEL,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
15667970,61203,INDHOTEL26JULFUT,INDHOTEL,0.0,2026-07-28,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
14909442,58240,INDHOTEL26AUGFUT,INDHOTEL,0.0,2026-08-25,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
16029698,62616,INDIANB26JUNFUT,INDIANB,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
15668226,61204,INDIANB26JULFUT,INDIANB,0.0,2026-07-28,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
14909698,58241,INDIANB26AUGFUT,INDIANB,0.0,2026-08-25,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
16029954,62617,INDIGO26JUNFUT,INDIGO,0.0,2026-06-30,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
15668482,61205,INDIGO26JULFUT,INDIGO,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
14909954,58242,INDIGO26AUGFUT,INDIGO,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
16030210,62618,INDUSINDBK26JUNFUT,INDUSINDBK,0.0,2026-06-30,0.0,0.05,700,FUT,NFO-FUT,NFO,2026-06-03
15668738,61206,INDUSINDBK26JULFUT,INDUSINDBK,0.0,2026-07-28,0.0,0.05,700,FUT,NFO-FUT,NFO,2026-06-03
14910210,58243,INDUSINDBK26AUGFUT,INDUSINDBK,0.0,2026-08-25,0.0,0.05,700,FUT,NFO-FUT,NFO,2026-06-03
16030466,62619,INDUSTOWER26JUNFUT,INDUSTOWER,0.0,2026-06-30,0.0,0.05,1700,FUT,NFO-FUT,NFO,2026-06-03
15668994,61207,INDUSTOWER26JULFUT,INDUSTOWER,0.0,2026-07-28,0.0,0.05,1700,FUT,NFO-FUT,NFO,2026-06-03
14910466,58244,INDUSTOWER26AUGFUT,INDUSTOWER,0.0,2026-08-25,0.0,0.05,1700,FUT,NFO-FUT,NFO,2026-06-03
16030722,62620,INFY26JUNFUT,INFY,0.0,2026-06-30,0.0,0.1,400,FUT,NFO-FUT,NFO,2026-06-03
15669506,61209,INFY26JULFUT,INFY,0.0,2026-07-28,0.0,0.1,400,FUT,NFO-FUT,NFO,2026-06-03
14910722,58245,INFY26AUGFUT,INFY,0.0,2026-08-25,0.0,0.1,400,FUT,NFO-FUT,NFO,2026-06-03
16030978,62621,INOXWIND26JUNFUT,INOXWIND,0.0,2026-06-30,0.0,0.01,3575,FUT,NFO-FUT,NFO,2026-06-03
15669762,61210,INOXWIND26JULFUT,INOXWIND,0.0,2026-07-28,0.0,0.01,6400,FUT,NFO-FUT,NFO,2026-06-03
14910978,58246,INOXWIND26AUGFUT,INOXWIND,0.0,2026-08-25,0.0,0.01,6400,FUT,NFO-FUT,NFO,2026-06-03
16031234,62622,IOC26JUNFUT,IOC,0.0,2026-06-30,0.0,0.01,4875,FUT,NFO-FUT,NFO,2026-06-03
15670530,61213,IOC26JULFUT,IOC,0.0,2026-07-28,0.0,0.01,4875,FUT,NFO-FUT,NFO,2026-06-03
14911234,58247,IOC26AUGFUT,IOC,0.0,2026-08-25,0.0,0.01,4875,FUT,NFO-FUT,NFO,2026-06-03
16031490,62623,IREDA26JUNFUT,IREDA,0.0,2026-06-30,0.0,0.01,3450,FUT,NFO-FUT,NFO,2026-06-03
15670786,61214,IREDA26JULFUT,IREDA,0.0,2026-07-28,0.0,0.01,4525,FUT,NFO-FUT,NFO,2026-06-03
14911490,58248,IREDA26AUGFUT,IREDA,0.0,2026-08-25,0.0,0.01,4525,FUT,NFO-FUT,NFO,2026-06-03
16031746,62624,IRFC26JUNFUT,IRFC,0.0,2026-06-30,0.0,0.01,4250,FUT,NFO-FUT,NFO,2026-06-03
15671042,61215,IRFC26JULFUT,IRFC,0.0,2026-07-28,0.0,0.01,5425,FUT,NFO-FUT,NFO,2026-06-03
14911746,58249,IRFC26AUGFUT,IRFC,0.0,2026-08-25,0.0,0.01,5425,FUT,NFO-FUT,NFO,2026-06-03
16032002,62625,ITC26JUNFUT,ITC,0.0,2026-06-30,0.0,0.05,1600,FUT,NFO-FUT,NFO,2026-06-03
15671298,61216,ITC26JULFUT,ITC,0.0,2026-07-28,0.0,0.05,1725,FUT,NFO-FUT,NFO,2026-06-03
14912002,58250,ITC26AUGFUT,ITC,0.0,2026-08-25,0.0,0.05,1725,FUT,NFO-FUT,NFO,2026-06-03
16033282,62630,JINDALSTEL26JUNFUT,JINDALSTEL,0.0,2026-06-30,0.0,0.1,625,FUT,NFO-FUT,NFO,2026-06-03
15671554,61217,JINDALSTEL26JULFUT,JINDALSTEL,0.0,2026-07-28,0.0,0.1,625,FUT,NFO-FUT,NFO,2026-06-03
14912258,58251,JINDALSTEL26AUGFUT,JINDALSTEL,0.0,2026-08-25,0.0,0.1,625,FUT,NFO-FUT,NFO,2026-06-03
16036098,62641,JIOFIN26JUNFUT,JIOFIN,0.0,2026-06-30,0.0,0.01,2350,FUT,NFO-FUT,NFO,2026-06-03
15671810,61218,JIOFIN26JULFUT,JIOFIN,0.0,2026-07-28,0.0,0.01,2350,FUT,NFO-FUT,NFO,2026-06-03
14913538,58256,JIOFIN26AUGFUT,JIOFIN,0.0,2026-08-25,0.0,0.01,2350,FUT,NFO-FUT,NFO,2026-06-03
16036354,62642,JSWENERGY26JUNFUT,JSWENERGY,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
15672066,61219,JSWENERGY26JULFUT,JSWENERGY,0.0,2026-07-28,0.0,0.05,1075,FUT,NFO-FUT,NFO,2026-06-03
14913794,58257,JSWENERGY26AUGFUT,JSWENERGY,0.0,2026-08-25,0.0,0.05,1075,FUT,NFO-FUT,NFO,2026-06-03
16036610,62643,JSWSTEEL26JUNFUT,JSWSTEEL,0.0,2026-06-30,0.0,0.1,675,FUT,NFO-FUT,NFO,2026-06-03
15672322,61220,JSWSTEEL26JULFUT,JSWSTEEL,0.0,2026-07-28,0.0,0.1,675,FUT,NFO-FUT,NFO,2026-06-03
14914050,58258,JSWSTEEL26AUGFUT,JSWSTEEL,0.0,2026-08-25,0.0,0.1,675,FUT,NFO-FUT,NFO,2026-06-03
16036866,62644,JUBLFOOD26JUNFUT,JUBLFOOD,0.0,2026-06-30,0.0,0.05,1250,FUT,NFO-FUT,NFO,2026-06-03
15672578,61221,JUBLFOOD26JULFUT,JUBLFOOD,0.0,2026-07-28,0.0,0.05,1250,FUT,NFO-FUT,NFO,2026-06-03
14914562,58260,JUBLFOOD26AUGFUT,JUBLFOOD,0.0,2026-08-25,0.0,0.05,1250,FUT,NFO-FUT,NFO,2026-06-03
16037122,62645,KALYANKJIL26JUNFUT,KALYANKJIL,0.0,2026-06-30,0.0,0.05,1175,FUT,NFO-FUT,NFO,2026-06-03
15672834,61222,KALYANKJIL26JULFUT,KALYANKJIL,0.0,2026-07-28,0.0,0.05,1350,FUT,NFO-FUT,NFO,2026-06-03
14914818,58261,KALYANKJIL26AUGFUT,KALYANKJIL,0.0,2026-08-25,0.0,0.05,1350,FUT,NFO-FUT,NFO,2026-06-03
16037378,62646,KAYNES26JUNFUT,KAYNES,0.0,2026-06-30,0.0,0.1,100,FUT,NFO-FUT,NFO,2026-06-03
15673090,61223,KAYNES26JULFUT,KAYNES,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
14918146,58274,KAYNES26AUGFUT,KAYNES,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
16037634,62647,KEI26JUNFUT,KEI,0.0,2026-06-30,0.0,0.5,175,FUT,NFO-FUT,NFO,2026-06-03
15673346,61224,KEI26JULFUT,KEI,0.0,2026-07-28,0.0,0.5,175,FUT,NFO-FUT,NFO,2026-06-03
14918402,58275,KEI26AUGFUT,KEI,0.0,2026-08-25,0.0,0.5,175,FUT,NFO-FUT,NFO,2026-06-03
16037890,62648,KFINTECH26JUNFUT,KFINTECH,0.0,2026-06-30,0.0,0.05,500,FUT,NFO-FUT,NFO,2026-06-03
15673602,61225,KFINTECH26JULFUT,KFINTECH,0.0,2026-07-28,0.0,0.05,575,FUT,NFO-FUT,NFO,2026-06-03
14918658,58276,KFINTECH26AUGFUT,KFINTECH,0.0,2026-08-25,0.0,0.05,575,FUT,NFO-FUT,NFO,2026-06-03
16040706,62659,KOTAKBANK26JUNFUT,KOTAKBANK,0.0,2026-06-30,0.0,0.05,2000,FUT,NFO-FUT,NFO,2026-06-03
15673858,61226,KOTAKBANK26JULFUT,KOTAKBANK,0.0,2026-07-28,0.0,0.05,2000,FUT,NFO-FUT,NFO,2026-06-03
14918914,58277,KOTAKBANK26AUGFUT,KOTAKBANK,0.0,2026-08-25,0.0,0.05,2000,FUT,NFO-FUT,NFO,2026-06-03
16040962,62660,KPITTECH26JUNFUT,KPITTECH,0.0,2026-06-30,0.0,0.05,425,FUT,NFO-FUT,NFO,2026-06-03
15674114,61227,KPITTECH26JULFUT,KPITTECH,0.0,2026-07-28,0.0,0.05,775,FUT,NFO-FUT,NFO,2026-06-03
14919170,58278,KPITTECH26AUGFUT,KPITTECH,0.0,2026-08-25,0.0,0.05,775,FUT,NFO-FUT,NFO,2026-06-03
16041218,62661,LAURUSLABS26JUNFUT,LAURUSLABS,0.0,2026-06-30,0.0,0.1,850,FUT,NFO-FUT,NFO,2026-06-03
15674370,61228,LAURUSLABS26JULFUT,LAURUSLABS,0.0,2026-07-28,0.0,0.1,850,FUT,NFO-FUT,NFO,2026-06-03
14919426,58279,LAURUSLABS26AUGFUT,LAURUSLABS,0.0,2026-08-25,0.0,0.1,850,FUT,NFO-FUT,NFO,2026-06-03
16041474,62662,LICHSGFIN26JUNFUT,LICHSGFIN,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
15674626,61229,LICHSGFIN26JULFUT,LICHSGFIN,0.0,2026-07-28,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
14921986,58289,LICHSGFIN26AUGFUT,LICHSGFIN,0.0,2026-08-25,0.0,0.05,1000,FUT,NFO-FUT,NFO,2026-06-03
16041730,62663,LICI26JUNFUT,LICI,0.0,2026-06-30,0.0,0.05,1400,FUT,NFO-FUT,NFO,2026-06-03
15674882,61230,LICI26JULFUT,LICI,0.0,2026-07-28,0.0,0.05,1400,FUT,NFO-FUT,NFO,2026-06-03
14922242,58290,LICI26AUGFUT,LICI,0.0,2026-08-25,0.0,0.05,1400,FUT,NFO-FUT,NFO,2026-06-03
16041986,62664,LODHA26JUNFUT,LODHA,0.0,2026-06-30,0.0,0.05,450,FUT,NFO-FUT,NFO,2026-06-03
15675138,61231,LODHA26JULFUT,LODHA,0.0,2026-07-28,0.0,0.05,625,FUT,NFO-FUT,NFO,2026-06-03
14922498,58291,LODHA26AUGFUT,LODHA,0.0,2026-08-25,0.0,0.05,625,FUT,NFO-FUT,NFO,2026-06-03
16042242,62665,LT26JUNFUT,LT,0.0,2026-06-30,0.0,0.1,175,FUT,NFO-FUT,NFO,2026-06-03
15675394,61232,LT26JULFUT,LT,0.0,2026-07-28,0.0,0.1,175,FUT,NFO-FUT,NFO,2026-06-03
14922754,58292,LT26AUGFUT,LT,0.0,2026-08-25,0.0,0.1,175,FUT,NFO-FUT,NFO,2026-06-03
16042498,62666,LTF26JUNFUT,LTF,0.0,2026-06-30,0.0,0.05,2250,FUT,NFO-FUT,NFO,2026-06-03
15675650,61233,LTF26JULFUT,LTF,0.0,2026-07-28,0.0,0.05,2250,FUT,NFO-FUT,NFO,2026-06-03
14924034,58297,LTF26AUGFUT,LTF,0.0,2026-08-25,0.0,0.05,2250,FUT,NFO-FUT,NFO,2026-06-03
16044290,62673,LTM26JUNFUT,LTM,0.0,2026-06-30,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
15675906,61234,LTM26JULFUT,LTM,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
14924290,58298,LTM26AUGFUT,LTM,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO,2026-06-03
16044546,62674,LUPIN26JUNFUT,LUPIN,0.0,2026-06-30,0.0,0.1,425,FUT,NFO-FUT,NFO,2026-06-03
15676162,61235,LUPIN26JULFUT,LUPIN,0.0,2026-07-28,0.0,0.1,425,FUT,NFO-FUT,NFO,2026-06-03
14925058,58301,LUPIN26AUGFUT,LUPIN,0.0,2026-08-25,0.0,0.1,425,FUT,NFO-FUT,NFO,2026-06-03
16045314,62677,M&M26JUNFUT,M&M,0.0,2026-06-30,0.0,0.1,200,FUT,NFO-FUT,NFO,2026-06-03
15676418,61236,M&M26JULFUT,M&M,0.0,2026-07-28,0.0,0.1,200,FUT,NFO-FUT,NFO,2026-06-03
14925314,58302,M&M26AUGFUT,M&M,0.0,2026-08-25,0.0,0.1,200,FUT,NFO-FUT,NFO,2026-06-03
16046082,62680,MANAPPURAM26JUNFUT,MANAPPURAM,0.0,2026-06-30,0.0,0.05,3000,FUT,NFO-FUT,NFO,2026-06-03
15676674,61237,MANAPPURAM26JULFUT,MANAPPURAM,0.0,2026-07-28,0.0,0.05,3000,FUT,NFO-FUT,NFO,2026-06-03
14925570,58303,MANAPPURAM26AUGFUT,MANAPPURAM,0.0,2026-08-25,0.0,0.05,3000,FUT,NFO-FUT,NFO,2026-06-03
16046338,62681,MANKIND26JUNFUT,MANKIND,0.0,2026-06-30,0.0,0.1,225,FUT,NFO-FUT,NFO,2026-06-03
15676930,61238,MANKIND26JULFUT,MANKIND,0.0,2026-07-28,0.0,0.1,250,FUT,NFO-FUT,NFO,2026-06-03
14925826,58304,MANKIND26AUGFUT,MANKIND,0.0,2026-08-25,0.0,0.1,250,FUT,NFO-FUT,NFO,2026-06-03
16046594,62682,MARICO26JUNFUT,MARICO,0.0,2026-06-30,0.0,0.05,1200,FUT,NFO-FUT,NFO,2026-06-03
15677186,61239,MARICO26JULFUT,MARICO,0.0,2026-07-28,0.0,0.05,1200,FUT,NFO-FUT,NFO,2026-06-03
14926082,58305,MARICO26AUGFUT,MARICO,0.0,2026-08-25,0.0,0.05,1200,FUT,NFO-FUT,NFO,2026-06-03
16046850,62683,MARUTI26JUNFUT,MARUTI,0.0,2026-06-30,0.0,1.0,50,FUT,NFO-FUT,NFO,2026-06-03
